,hotel,country,arrival_date,total_guests,total_stays
15611,Resort Hotel,PRT,2015-08-10,4,6
15612,Resort Hotel,ESP,2015-08-09,2,7
15613,Resort Hotel,PRT,2015-08-13,2,3
15614,Resort Hotel,PRT,2015-08-09,2,7
15615,Resort Hotel,PRT,2015-08-13,2,3
15616,Resort Hotel,PRT,2015-08-09,2,7
15617,Resort Hotel,PRT,2015-08-09,2,7
15618,Resort Hotel,PRT,2015-08-12,2,4
15619,Resort Hotel,GBR,2015-08-10,2,7
15620,Resort Hotel,PRT,2015-08-10,2,7
15621,Resort Hotel,GBR,2015-08-10,2,7
15622,Resort Hotel,FRA,2015-08-13,2,4
15623,Resort Hotel,PRT,2015-08-10,3,7
15624,Resort Hotel,ESP,2015-08-15,2,2
15625,Resort Hotel,GBR,2015-08-16,2,1
15626,Resort Hotel,PRT,2015-08-16,1,1
15627,Resort Hotel,PRT,2015-08-16,1,1
15628,Resort Hotel,PRT,2015-08-10,2,7
15629,Resort Hotel,CN,2015-08-15,2,2
15630,Resort Hotel,ESP,2015-08-16,2,1
15631,Resort Hotel,PRT,2015-08-16,1,1
15632,Resort Hotel,FRA,2015-08-12,2,5
15633,Resort Hotel,PRT,2015-08-10,3,7
15634,Resort Hotel,PRT,2015-08-10,3,7
15635,Resort Hotel,PRT,2015-08-07,2,10
15636,Resort Hotel,PRT,2015-08-10,2,7
15637,Resort Hotel,PRT,2015-08-28,2,5
15638,Resort Hotel,PRT,2015-08-16,1,1
15639,Resort Hotel,NLD,2015-08-03,3,14
15640,Resort Hotel,PRT,2015-08-16,1,1
15641,Resort Hotel,PRT,2015-08-16,1,1
15642,Resort Hotel,PRT,2015-08-10,2,7
15643,Resort Hotel,AUS,2015-08-13,2,4
15644,Resort Hotel,GBR,2015-08-16,2,1
15645,Resort Hotel,NLD,2015-08-11,2,7
15646,Resort Hotel,NLD,2015-08-11,2,7
15647,Resort Hotel,KAZ,2015-08-14,2,4
15648,Resort Hotel,GBR,2015-08-11,2,7
15649,Resort Hotel,GBR,2015-08-11,2,7
15650,Resort Hotel,ESP,2015-08-11,2,7
15651,Resort Hotel,ESP,2015-08-16,2,2
15652,Resort Hotel,ESP,2015-08-10,2,8
15653,Resort Hotel,NOR,2015-08-15,2,3
15654,Resort Hotel,PRT,2015-08-16,1,2
15655,Resort Hotel,PRT,2015-09-24,4,5
15656,Resort Hotel,ESP,2015-08-17,2,1
15657,Resort Hotel,ESP,2015-08-15,2,3
15658,Resort Hotel,ROU,2015-08-10,4,8
15659,Resort Hotel,ITA,2015-08-15,2,3
15660,Resort Hotel,PRT,2015-08-17,2,1
15661,Resort Hotel,GBR,2015-08-11,2,7
15662,Resort Hotel,PRT,2015-08-14,2,4
15663,Resort Hotel,IRL,2015-08-05,2,14
15664,Resort Hotel,ESP,2015-08-14,3,5
15665,Resort Hotel,ESP,2015-08-15,2,4
15666,Resort Hotel,PRT,2015-08-10,2,9
15667,Resort Hotel,PRT,2017-08-06,2,7
15668,Resort Hotel,PRT,2015-08-16,2,3
15669,Resort Hotel,GBR,2015-08-12,2,7
15670,Resort Hotel,PRT,2015-08-10,2,9
15671,Resort Hotel,PRT,2015-08-15,2,4
15672,Resort Hotel,PRT,2015-08-19,1,9
15673,Resort Hotel,PRT,2015-08-14,2,5
15674,Resort Hotel,PRT,2015-08-17,2,2
15675,Resort Hotel,SWE,2015-08-15,2,7
15676,Resort Hotel,GBR,2015-08-13,2,7
15677,Resort Hotel,GBR,2015-08-13,2,7
15678,Resort Hotel,GBR,2015-08-16,2,4
15679,Resort Hotel,ESP,2015-08-13,2,7
15680,Resort Hotel,ESP,2015-08-17,2,3
15681,Resort Hotel,PRT,2015-09-04,2,2
15682,Resort Hotel,PRT,2015-08-17,2,3
15683,Resort Hotel,PRT,2015-08-15,3,5
15684,Resort Hotel,PRT,2015-08-15,2,5
15685,Resort Hotel,PRT,2015-08-10,2,10
15686,Resort Hotel,ESP,2015-08-16,2,4
15687,Resort Hotel,PRT,2015-08-16,2,4
15688,Resort Hotel,ESP,2015-08-16,2,4
15689,Resort Hotel,PRT,2015-08-14,2,6
15690,Resort Hotel,PRT,2015-08-15,2,5
15691,Resort Hotel,PRT,2015-08-13,2,7
15692,Resort Hotel,PRT,2015-08-19,2,1
15693,Resort Hotel,PRT,2015-08-19,2,1
15694,Resort Hotel,PRT,2015-08-19,2,1
15695,Resort Hotel,PRT,2015-08-17,2,3
15696,Resort Hotel,USA,2015-08-12,2,8
15697,Resort Hotel,USA,2016-08-29,2,7
15698,Resort Hotel,ESP,2015-08-19,2,1
15699,Resort Hotel,PRT,2015-08-17,2,4
15700,Resort Hotel,IRL,2015-08-14,2,7
15701,Resort Hotel,ESP,2015-08-17,2,4
15702,Resort Hotel,PRT,2015-08-17,2,4
15703,Resort Hotel,PRT,2015-08-17,2,4
15704,Resort Hotel,CN,2015-08-18,4,3
15705,Resort Hotel,ESP,2015-08-12,2,9
15706,Resort Hotel,PRT,2015-08-13,2,8
15707,Resort Hotel,ESP,2015-08-14,3,7
15708,Resort Hotel,PRT,2015-08-16,2,5
15709,Resort Hotel,PRT,2015-08-17,2,4
15710,Resort Hotel,PRT,2015-08-14,3,7
15711,Resort Hotel,PRT,2015-08-17,3,4
15712,Resort Hotel,PRT,2015-08-16,2,5
15713,Resort Hotel,PRT,2015-08-16,3,5
15714,Resort Hotel,USA,2015-08-19,3,2
15715,Resort Hotel,IRL,2015-08-14,2,7
15716,Resort Hotel,FRA,2015-08-19,4,2
15717,Resort Hotel,PRT,2015-10-21,2,2
15718,Resort Hotel,PRT,2015-10-21,2,2
15719,Resort Hotel,PRT,2015-10-21,2,2
15720,Resort Hotel,PRT,2015-08-15,2,7
15721,Resort Hotel,PRT,2015-08-15,2,7
15722,Resort Hotel,PRT,2015-08-08,2,14
15723,Resort Hotel,PRT,2015-08-16,2,6
15724,Resort Hotel,PRT,2015-08-15,2,7
15725,Resort Hotel,PRT,2016-08-11,2,6
15726,Resort Hotel,PRT,2015-08-15,4,7
15727,Resort Hotel,ESP,2015-08-16,2,6
15728,Resort Hotel,FRA,2015-08-15,3,7
15729,Resort Hotel,PRT,2015-08-16,2,6
15730,Resort Hotel,PRT,2015-08-16,2,6
15731,Resort Hotel,PRT,2015-08-16,2,6
15732,Resort Hotel,PRT,2015-08-16,3,6
15733,Resort Hotel,PRT,2015-08-17,2,5
15734,Resort Hotel,PRT,2015-08-17,3,5
15735,Resort Hotel,PRT,2015-08-17,4,5
15736,Resort Hotel,GBR,2015-08-20,2,2
15737,Resort Hotel,PRT,2015-08-20,2,2
15738,Resort Hotel,PRT,2015-08-17,2,5
15739,Resort Hotel,GBR,2015-08-20,1,2
15740,Resort Hotel,GBR,2015-08-15,1,7
15741,Resort Hotel,BRA,2015-08-15,2,7
15742,Resort Hotel,GBR,2015-08-15,2,7
15743,Resort Hotel,ESP,2015-08-17,2,5
15744,Resort Hotel,ESP,2015-08-16,2,6
15745,Resort Hotel,ESP,2015-08-16,2,6
15746,Resort Hotel,ESP,2015-08-17,2,5
15747,Resort Hotel,GBR,2015-08-08,2,14
15748,Resort Hotel,PRT,2015-08-15,1,7
15749,Resort Hotel,PRT,2015-08-16,2,6
15750,Resort Hotel,PRT,2015-08-17,4,5
15751,Resort Hotel,PRT,2015-08-21,4,1
15752,Resort Hotel,PRT,2015-08-22,2,7
15753,Resort Hotel,GBR,2015-08-16,2,7
15754,Resort Hotel,PRT,2015-08-10,3,13
15755,Resort Hotel,LUX,2015-08-17,2,6
15756,Resort Hotel,PRT,2015-08-16,2,7
15757,Resort Hotel,PRT,2015-08-16,2,7
15758,Resort Hotel,PRT,2015-08-20,2,3
15759,Resort Hotel,ESP,2015-08-20,2,3
15760,Resort Hotel,ESP,2015-08-20,2,3
15761,Resort Hotel,PRT,2015-08-18,2,5
15762,Resort Hotel,PRT,2015-08-16,2,7
15763,Resort Hotel,ESP,2015-08-16,2,7
15764,Resort Hotel,PRT,2015-08-13,2,10
15765,Resort Hotel,PRT,2015-08-13,3,10
15766,Resort Hotel,PRT,2015-08-16,3,7
15767,Resort Hotel,PRT,2015-08-16,2,7
15768,Resort Hotel,ESP,2015-08-18,2,5
15769,Resort Hotel,ESP,2015-08-19,2,4
15770,Resort Hotel,ESP,2015-08-18,2,5
15771,Resort Hotel,PRT,2015-08-16,2,7
15772,Resort Hotel,ITA,2015-08-15,3,8
15773,Resort Hotel,PRT,2015-08-16,4,7
15774,Resort Hotel,ESP,2015-08-18,2,5
15775,Resort Hotel,GBR,2015-08-21,2,2
15776,Resort Hotel,ESP,2015-08-17,2,6
15777,Resort Hotel,IRL,2015-08-20,2,3
15778,Resort Hotel,ESP,2015-08-19,2,4
15779,Resort Hotel,PRT,2015-08-22,2,1
15780,Resort Hotel,IRL,2015-08-20,2,3
15781,Resort Hotel,PRT,2015-08-15,2,9
15782,Resort Hotel,PRT,2015-08-17,2,7
15783,Resort Hotel,ESP,2015-08-20,2,4
15784,Resort Hotel,ESP,2015-08-20,2,4
15785,Resort Hotel,FRA,2015-08-11,2,13
15786,Resort Hotel,PRT,2015-08-17,2,7
15787,Resort Hotel,PRT,2015-08-18,2,6
15788,Resort Hotel,ESP,2015-08-17,2,7
15789,Resort Hotel,PRT,2015-08-17,2,7
15790,Resort Hotel,PRT,2015-08-17,4,7
15791,Resort Hotel,PRT,2015-08-19,2,5
15792,Resort Hotel,ESP,2015-08-15,2,9
15793,Resort Hotel,PRT,2015-08-21,2,3
15794,Resort Hotel,PRT,2015-08-21,2,3
15795,Resort Hotel,PRT,2015-08-17,3,7
15796,Resort Hotel,FRA,2015-08-23,2,1
15797,Resort Hotel,IRL,2015-08-17,2,7
15798,Resort Hotel,PRT,2015-08-17,2,7
15799,Resort Hotel,USA,2015-08-17,2,8
15800,Resort Hotel,ESP,2015-08-20,2,5
15801,Resort Hotel,USA,2015-08-22,2,3
15802,Resort Hotel,PRT,2015-08-17,2,8
15803,Resort Hotel,PRT,2015-08-24,2,1
15804,Resort Hotel,PRT,2015-08-24,2,1
15805,Resort Hotel,ESP,2015-08-20,2,5
15806,Resort Hotel,GBR,2015-08-18,3,7
15807,Resort Hotel,PRT,2015-08-18,3,7
15808,Resort Hotel,PRT,2015-08-18,2,7
15809,Resort Hotel,PRT,2015-08-24,2,1
15810,Resort Hotel,BEL,2015-08-20,2,6
15811,Resort Hotel,BEL,2015-08-20,2,6
15812,Resort Hotel,FRA,2015-08-16,3,10
15813,Resort Hotel,PRT,2015-08-17,2,9
15814,Resort Hotel,PRT,2015-08-17,1,9
15815,Resort Hotel,PRT,2015-09-23,2,1
15816,Resort Hotel,PRT,2015-08-17,2,9
15817,Resort Hotel,PRT,2015-08-19,3,7
15818,Resort Hotel,PRT,2015-08-29,3,7
15819,Resort Hotel,GBR,2015-08-25,2,1
15820,Resort Hotel,BEL,2015-08-17,5,9
15821,Resort Hotel,ESP,2015-08-20,2,6
15822,Resort Hotel,FRA,2015-08-24,2,2
15823,Resort Hotel,PRT,2015-08-19,4,7
15824,Resort Hotel,PRT,2015-08-14,2,12
15825,Resort Hotel,CN,2015-08-26,2,5
15826,Resort Hotel,PRT,2015-08-26,3,1
15827,Resort Hotel,CHE,2015-08-21,2,6
15828,Resort Hotel,PRT,2015-08-23,2,4
15829,Resort Hotel,GBR,2015-08-20,3,7
15830,Resort Hotel,CHE,2015-08-24,2,3
15831,Resort Hotel,NOR,2015-08-26,2,1
15832,Resort Hotel,PRT,2015-08-14,5,13
15833,Resort Hotel,FRA,2015-10-18,3,10
15834,Resort Hotel,PRT,2015-08-25,2,2
15835,Resort Hotel,SVN,2015-08-23,4,4
15836,Resort Hotel,PRT,2015-08-23,2,4
15837,Resort Hotel,PRT,2015-09-24,1,6
15838,Resort Hotel,USA,2015-08-26,1,1
15839,Resort Hotel,ITA,2015-08-26,2,1
15840,Resort Hotel,PRT,2015-08-24,2,3
15841,Resort Hotel,GBR,2015-08-21,3,7
15842,Resort Hotel,PRT,2015-08-21,2,7
15843,Resort Hotel,PRT,2015-08-24,1,4
15844,Resort Hotel,PRT,2016-02-03,1,2
15845,Resort Hotel,PRT,2016-03-01,1,2
15846,Resort Hotel,PRT,2016-04-04,1,3
15847,Resort Hotel,PRT,2016-05-29,1,4
15848,Resort Hotel,PRT,2016-11-21,1,4
15849,Resort Hotel,PRT,2017-04-26,1,2
15850,Resort Hotel,FRA,2015-08-23,2,5
15851,Resort Hotel,CN,2015-08-22,4,6
15852,Resort Hotel,PRT,2015-08-23,1,5
15853,Resort Hotel,PRT,2015-08-23,2,5
15854,Resort Hotel,ESP,2015-08-24,2,4
15855,Resort Hotel,ESP,2015-08-17,2,11
15856,Resort Hotel,ESP,2015-08-23,2,5
15857,Resort Hotel,FRA,2015-08-26,2,2
15858,Resort Hotel,PRT,2015-08-23,3,5
15859,Resort Hotel,USA,2015-08-23,2,5
15860,Resort Hotel,PRT,2015-08-14,3,14
15861,Resort Hotel,IRL,2015-08-24,2,4
15862,Resort Hotel,IRL,2015-08-22,2,6
15863,Resort Hotel,PRT,2015-08-21,2,7
15864,Resort Hotel,USA,2015-08-25,2,3
15865,Resort Hotel,PRT,2015-08-25,2,3
15866,Resort Hotel,USA,2015-08-23,2,5
15867,Resort Hotel,PRT,2015-09-03,2,3
15868,Resort Hotel,PRT,2015-09-02,2,4
15869,Resort Hotel,PRT,2015-09-02,2,4
15870,Resort Hotel,PRT,2015-09-02,2,4
15871,Resort Hotel,PRT,2015-09-02,2,4
15872,Resort Hotel,PRT,2015-08-28,2,14
15873,Resort Hotel,USA,2015-08-23,2,6
15874,Resort Hotel,CHE,2015-08-22,2,7
15875,Resort Hotel,PRT,2015-08-22,2,7
15876,Resort Hotel,PRT,2015-08-22,2,7
15877,Resort Hotel,PRT,2017-07-01,2,8
15878,Resort Hotel,PRT,2015-08-22,2,7
15879,Resort Hotel,PRT,2015-08-22,2,7
15880,Resort Hotel,PRT,2015-08-22,2,7
15881,Resort Hotel,PRT,2015-08-22,2,7
15882,Resort Hotel,PRT,2015-08-15,2,14
15883,Resort Hotel,PRT,2015-08-22,2,7
15884,Resort Hotel,PRT,2015-08-22,2,7
15885,Resort Hotel,PRT,2015-08-22,2,7
15886,Resort Hotel,PRT,2015-08-28,4,1
15887,Resort Hotel,ITA,2015-08-15,2,14
15888,Resort Hotel,ESP,2015-08-23,3,6
15889,Resort Hotel,PRT,2015-08-24,4,5
15890,Resort Hotel,PRT,2015-08-23,4,6
15891,Resort Hotel,PRT,2015-08-22,3,7
15892,Resort Hotel,PRT,2015-08-22,3,7
15893,Resort Hotel,ESP,2015-08-22,2,7
15894,Resort Hotel,ITA,2015-08-23,2,6
15895,Resort Hotel,GBR,2015-08-27,2,7
15896,Resort Hotel,GBR,2015-08-22,3,7
15897,Resort Hotel,PRT,2015-08-24,2,5
15898,Resort Hotel,PRT,2015-08-23,4,6
15899,Resort Hotel,USA,2015-08-28,2,1
15900,Resort Hotel,GBR,2015-10-12,1,7
15901,Resort Hotel,PRT,2015-08-25,2,4
15902,Resort Hotel,DEU,2015-08-15,2,14
15903,Resort Hotel,IRL,2015-09-02,2,7
15904,Resort Hotel,ROU,2015-08-23,2,7
15905,Resort Hotel,ESP,2015-08-20,2,10
15906,Resort Hotel,BRA,2015-08-28,3,2
15907,Resort Hotel,ESP,2015-08-27,2,3
15908,Resort Hotel,PRT,2015-08-16,2,14
15909,Resort Hotel,PRT,2015-08-22,3,8
15910,Resort Hotel,ESP,2015-08-26,2,4
15911,Resort Hotel,PRT,2015-08-20,2,10
15912,Resort Hotel,IRL,2015-08-23,2,7
15913,Resort Hotel,ESP,2015-08-24,2,6
15914,Resort Hotel,ESP,2015-08-24,2,6
15915,Resort Hotel,PRT,2015-08-24,3,6
15916,Resort Hotel,PRT,2015-08-23,2,7
15917,Resort Hotel,PRT,2015-08-24,2,6
15918,Resort Hotel,ESP,2015-08-25,2,5
15919,Resort Hotel,ESP,2015-08-25,2,5
15920,Resort Hotel,IRL,2015-08-27,2,3
15921,Resort Hotel,IRL,2015-08-27,2,3
15922,Resort Hotel,PRT,2015-08-29,2,1
15923,Resort Hotel,IRL,2015-08-26,2,4
15924,Resort Hotel,PRT,2015-08-23,3,7
15925,Resort Hotel,CHE,2015-08-16,2,14
15926,Resort Hotel,CHE,2015-08-16,2,14
15927,Resort Hotel,ESP,2015-08-25,2,5
15928,Resort Hotel,IRL,2015-08-27,1,3
15929,Resort Hotel,MAR,2015-08-24,2,6
15930,Resort Hotel,SVN,2015-08-23,4,7
15931,Resort Hotel,GBR,2015-08-25,2,5
15932,Resort Hotel,PRT,2015-08-25,2,5
15933,Resort Hotel,PRT,2015-08-25,3,5
15934,Resort Hotel,PRT,2015-08-24,2,6
15935,Resort Hotel,GBR,2015-08-25,2,5
15936,Resort Hotel,IRL,2015-08-26,2,4
15937,Resort Hotel,ESP,2015-08-24,2,6
15938,Resort Hotel,PRT,2015-08-26,2,4
15939,Resort Hotel,ESP,2015-08-26,2,4
15940,Resort Hotel,ESP,2015-08-26,2,4
15941,Resort Hotel,BRA,2015-08-20,3,10
15942,Resort Hotel,IRL,2015-08-26,2,4
15943,Resort Hotel,GBR,2015-08-27,2,4
15944,Resort Hotel,PRT,2015-08-30,2,1
15945,Resort Hotel,PRT,2015-08-25,2,6
15946,Resort Hotel,PRT,2015-08-24,2,7
15947,Resort Hotel,PRT,2015-08-24,2,7
15948,Resort Hotel,IRL,2015-08-24,2,7
15949,Resort Hotel,PRT,2015-08-23,1,8
15950,Resort Hotel,FRA,2015-08-30,3,1
15951,Resort Hotel,ESP,2015-08-27,2,4
15952,Resort Hotel,PRT,2015-09-04,2,2
15953,Resort Hotel,NLD,2015-08-17,2,14
15954,Resort Hotel,IRL,2015-08-24,2,7
15955,Resort Hotel,PRT,2015-08-21,3,10
15956,Resort Hotel,ESP,2015-08-24,3,7
15957,Resort Hotel,ITA,2015-08-29,2,2
15958,Resort Hotel,ITA,2015-08-31,2,1
15959,Resort Hotel,PRT,2015-08-30,2,1
15960,Resort Hotel,GBR,2015-09-10,2,10
15961,Resort Hotel,PRT,2015-08-27,4,5
15962,Resort Hotel,RUS,2015-08-22,2,10
15963,Resort Hotel,RUS,2015-08-22,2,10
15964,Resort Hotel,LUX,2015-08-28,2,4
15965,Resort Hotel,PRT,2015-08-30,3,2
15966,Resort Hotel,GBR,2015-08-29,2,3
15967,Resort Hotel,GBR,2015-08-29,2,3
15968,Resort Hotel,ESP,2015-08-25,2,7
15969,Resort Hotel,PRT,2015-08-30,2,2
15970,Resort Hotel,GBR,2015-08-30,1,2
15971,Resort Hotel,GBR,2015-08-25,2,7
15972,Resort Hotel,FRA,2015-08-30,2,2
15973,Resort Hotel,PRT,2015-08-30,2,2
15974,Resort Hotel,ESP,2015-08-28,2,4
15975,Resort Hotel,PRT,2015-08-30,2,2
15976,Resort Hotel,PRT,2016-10-30,2,1
15977,Resort Hotel,PRT,2016-10-31,2,1
15978,Resort Hotel,PRT,2015-08-29,2,3
15979,Resort Hotel,CHE,2015-08-28,2,4
15980,Resort Hotel,GBR,2015-08-25,2,7
15981,Resort Hotel,PRT,2015-08-25,2,7
15982,Resort Hotel,GBR,2015-09-02,2,9
15983,Resort Hotel,GBR,2015-08-28,3,5
15984,Resort Hotel,GBR,2015-08-28,2,5
15985,Resort Hotel,PRT,2015-08-27,2,6
15986,Resort Hotel,PRT,2017-04-14,2,3
15987,Resort Hotel,ESP,2015-08-26,2,7
15988,Resort Hotel,PRT,2015-08-23,3,10
15989,Resort Hotel,USA,2015-08-30,2,3
15990,Resort Hotel,POL,2015-08-29,2,4
15991,Resort Hotel,POL,2015-08-29,2,4
15992,Resort Hotel,PRT,2015-08-29,2,4
15993,Resort Hotel,ESP,2015-08-29,2,4
15994,Resort Hotel,IRL,2015-08-26,2,7
15995,Resort Hotel,PRT,2015-08-30,2,3
15996,Resort Hotel,PRT,2015-08-29,3,4
15997,Resort Hotel,ROU,2015-08-29,2,4
15998,Resort Hotel,PRT,2015-08-23,2,10
15999,Resort Hotel,PRT,2015-08-28,2,5
16000,Resort Hotel,PRT,2015-08-25,3,8
16001,Resort Hotel,PRT,2015-08-23,2,10
16002,Resort Hotel,PRT,2015-09-07,2,10
16003,Resort Hotel,PRT,2015-09-07,1,10
16004,Resort Hotel,ESP,2015-10-09,2,3
16005,Resort Hotel,ESP,2015-10-09,2,3
16006,Resort Hotel,ESP,2015-10-09,2,3
16007,Resort Hotel,ESP,2015-10-09,2,3
16008,Resort Hotel,ESP,2015-10-09,2,3
16009,Resort Hotel,ESP,2015-10-09,2,3
16010,Resort Hotel,ESP,2015-10-09,2,3
16011,Resort Hotel,ESP,2015-10-09,2,3
16012,Resort Hotel,ESP,2015-10-09,2,3
16013,Resort Hotel,ESP,2015-10-09,2,3
16014,Resort Hotel,ESP,2015-10-09,2,3
16015,Resort Hotel,ESP,2015-10-09,2,3
16016,Resort Hotel,ESP,2015-10-09,2,3
16017,Resort Hotel,ESP,2015-10-09,2,3
16018,Resort Hotel,ESP,2015-10-09,2,3
16019,Resort Hotel,ESP,2015-10-09,2,3
16020,Resort Hotel,ESP,2015-10-09,2,3
16021,Resort Hotel,ESP,2015-10-09,2,3
16022,Resort Hotel,ESP,2015-10-09,2,3
16023,Resort Hotel,ESP,2015-10-09,2,3
16024,Resort Hotel,ESP,2015-10-09,2,3
16025,Resort Hotel,ESP,2015-10-09,2,3
16026,Resort Hotel,ESP,2015-10-09,2,3
16027,Resort Hotel,ESP,2015-10-09,2,3
16028,Resort Hotel,ESP,2015-10-09,2,3
16029,Resort Hotel,ESP,2015-10-09,1,3
16030,Resort Hotel,ESP,2015-10-09,1,3
16031,Resort Hotel,IRL,2015-08-27,2,7
16032,Resort Hotel,IRL,2017-06-15,2,9
16033,Resort Hotel,GBR,2015-08-29,2,5
16034,Resort Hotel,IRL,2015-08-27,2,7
16035,Resort Hotel,IRL,2015-08-29,2,5
16036,Resort Hotel,GBR,2015-08-20,2,14
16037,Resort Hotel,GBR,2015-08-20,2,14
16038,Resort Hotel,GBR,2015-08-20,2,14
16039,Resort Hotel,GBR,2015-08-27,2,7
16040,Resort Hotel,RUS,2015-08-23,3,11
16041,Resort Hotel,PRT,2015-08-25,2,9
16042,Resort Hotel,PRT,2015-08-29,2,5
16043,Resort Hotel,FRA,2015-09-01,2,2
16044,Resort Hotel,PRT,2015-08-29,1,5
16045,Resort Hotel,PRT,2015-08-29,2,5
16046,Resort Hotel,PRT,2015-08-31,3,3
16047,Resort Hotel,ESP,2015-09-01,2,2
16048,Resort Hotel,PRT,2015-08-29,2,5
16049,Resort Hotel,IRL,2015-08-27,2,7
16050,Resort Hotel,ITA,2015-08-29,2,5
16051,Resort Hotel,IRL,2015-08-29,2,5
16052,Resort Hotel,PRT,2015-09-03,2,3
16053,Resort Hotel,PRT,2015-09-06,2,1
16054,Resort Hotel,PRT,2015-08-31,2,3
16055,Resort Hotel,POL,2015-08-30,2,4
16056,Resort Hotel,ESP,2015-09-02,3,1
16057,Resort Hotel,PRT,2015-08-29,2,5
16058,Resort Hotel,PRT,2015-08-30,3,4
16059,Resort Hotel,PRT,2015-08-29,2,5
16060,Resort Hotel,ESP,2015-09-01,2,2
16061,Resort Hotel,IRL,2015-08-29,3,5
16062,Resort Hotel,PRT,2015-08-27,2,7
16063,Resort Hotel,PRT,2015-10-05,2,7
16064,Resort Hotel,IRL,2015-08-29,2,6
16065,Resort Hotel,BRA,2015-08-31,2,4
16066,Resort Hotel,ESP,2015-08-30,2,5
16067,Resort Hotel,GBR,2015-08-29,2,6
16068,Resort Hotel,ARG,2015-08-18,2,17
16069,Resort Hotel,ESP,2015-08-30,3,5
16070,Resort Hotel,NLD,2015-09-03,2,1
16071,Resort Hotel,NLD,2015-09-04,2,2
16072,Resort Hotel,PRT,2015-09-02,2,2
16073,Resort Hotel,IRL,2015-08-26,2,9
16074,Resort Hotel,IRL,2017-08-26,2,11
16075,Resort Hotel,IRL,2015-08-30,3,5
16076,Resort Hotel,USA,2015-09-02,3,2
16077,Resort Hotel,IRL,2015-09-02,2,2
16078,Resort Hotel,PRT,2015-08-29,3,6
16079,Resort Hotel,PRT,2017-06-26,2,6
16080,Resort Hotel,PRT,2015-08-30,2,5
16081,Resort Hotel,GBR,2015-08-26,2,9
16082,Resort Hotel,IRL,2015-08-28,2,7
16083,Resort Hotel,PRT,2015-08-30,2,5
16084,Resort Hotel,PRT,2015-08-29,2,6
16085,Resort Hotel,PRT,2015-08-31,4,4
16086,Resort Hotel,PRT,2015-08-31,2,4
16087,Resort Hotel,IRL,2015-08-30,3,5
16088,Resort Hotel,GBR,2015-08-29,2,7
16089,Resort Hotel,FRA,2015-08-29,2,7
16090,Resort Hotel,PRT,2015-08-29,2,7
16091,Resort Hotel,FRA,2015-08-22,2,14
16092,Resort Hotel,PRT,2015-08-30,2,6
16093,Resort Hotel,PRT,2015-08-30,2,6
16094,Resort Hotel,IRL,2015-08-22,2,14
16095,Resort Hotel,ESP,2015-09-01,2,4
16096,Resort Hotel,PRT,2015-09-02,3,3
16097,Resort Hotel,GBR,2015-08-30,2,6
16098,Resort Hotel,PRT,2015-08-30,2,6
16099,Resort Hotel,PRT,2015-08-22,4,14
16100,Resort Hotel,PRT,2015-09-02,4,3
16101,Resort Hotel,AUT,2015-09-03,2,3
16102,Resort Hotel,AUT,2015-09-03,2,3
16103,Resort Hotel,ITA,2015-09-03,2,3
16104,Resort Hotel,ITA,2017-01-29,1,3
16105,Resort Hotel,IRL,2015-09-03,2,3
16106,Resort Hotel,PRT,2015-09-04,2,2
16107,Resort Hotel,ESP,2015-09-03,2,3
16108,Resort Hotel,LUX,2015-09-01,2,5
16109,Resort Hotel,PRT,2015-09-04,1,2
16110,Resort Hotel,ITA,2015-09-04,1,2
16111,Resort Hotel,PRT,2015-09-04,2,2
16112,Resort Hotel,PRT,2015-09-05,3,1
16113,Resort Hotel,PRT,2015-08-31,2,6
16114,Resort Hotel,PRT,2015-09-05,2,1
16115,Resort Hotel,DEU,2015-09-03,1,3
16116,Resort Hotel,PRT,2015-08-30,2,7
16117,Resort Hotel,PRT,2015-08-29,4,8
16118,Resort Hotel,NLD,2015-09-03,1,3
16119,Resort Hotel,DEU,2015-09-03,2,3
16120,Resort Hotel,PRT,2015-09-01,3,5
16121,Resort Hotel,PRT,2015-09-05,2,1
16122,Resort Hotel,FRA,2015-09-05,2,1
16123,Resort Hotel,PRT,2015-09-06,2,10
16124,Resort Hotel,GBR,2015-09-04,1,3
16125,Resort Hotel,GBR,2015-09-04,1,3
16126,Resort Hotel,GBR,2015-09-04,1,3
16127,Resort Hotel,IRL,2015-09-03,2,4
16128,Resort Hotel,IRL,2015-09-03,2,4
16129,Resort Hotel,GBR,2015-08-31,2,7
16130,Resort Hotel,CZE,2015-09-02,2,5
16131,Resort Hotel,PRT,2015-09-02,2,5
16132,Resort Hotel,CZE,2015-09-02,2,5
16133,Resort Hotel,CZE,2015-09-02,2,5
16134,Resort Hotel,CZE,2015-09-02,2,5
16135,Resort Hotel,FRA,2015-09-04,1,3
16136,Resort Hotel,PRT,2015-09-02,2,5
16137,Resort Hotel,PRT,2015-08-29,2,9
16138,Resort Hotel,PRT,2015-09-03,2,4
16139,Resort Hotel,IRL,2015-09-03,1,4
16140,Resort Hotel,CZE,2015-09-02,2,5
16141,Resort Hotel,BEL,2015-09-02,2,5
16142,Resort Hotel,DEU,2015-09-06,2,1
16143,Resort Hotel,GBR,2015-09-04,1,3
16144,Resort Hotel,ESP,2015-09-06,2,1
16145,Resort Hotel,PRT,2015-09-05,3,2
16146,Resort Hotel,PRT,2016-05-15,3,1
16147,Resort Hotel,PRT,2015-09-09,2,7
16148,Resort Hotel,FRA,2015-09-01,2,7
